name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
CalculationProcedure,true,0k0,Calculation Procedure,Calculation Procedures,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
CalculationProcedureStep,true,0mq,Calculation Procedure Step,Calculation Procedure Steps,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
CalculationProcedureVariable,true,0kJ,Calculation Procedure Variable,Calculation Procedure Variables,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
CalculationProcedureVersion,true,0k1,Calculation Procedure Version,Calculation Procedure Versions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
Calendar,,023,Calendar,Calendars,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,true,false,,,,
CalendarView,,03A,Calendar,Calendars,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
CallCenter,,04v,Call Center,Call Centers,true,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CallCoachConfigModifyEvent,,0hy,Call Coaching Configuration Modified Event,Call Coaching Configuration Modified Events,true,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
CallCoachingMediaProvider,,0hn,CallCoachingMediaProvider,CallCoachingMediaProviders,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Campaign,true,701,Campaign,Campaigns,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
CampaignInfluenceModel,,03V,Campaign Influence Model,Campaign Influence Models,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CampaignMember,true,00v,Campaign Member,Campaign Members,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
CampaignMemberStatus,,01Y,Campaign Member Status,Campaign Member Statuses,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
Case,true,500,Case,Cases,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CaseArticle,,0gv,Case Article,Case Article,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseComment,,00a,Case Comment,Case Comments,true,true,true,false,Comment,Case,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,,true,
CaseContactRole,true,03j,Case Contact Role,Case Contact Role,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
CaseExternalDocument,,1OZ,Case External Document,Case External Documents,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
CaseHistory2,,02D,Case History,Case History,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseSolution,,010,Case Solution,Case Solution,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseStatus,,,Case Status Value,Case Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseSubjectParticle,,0Oi,Case Subject Particle,Case Subject Particles,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseTeamMember,,,Case Team Member,Case Team Member,true,true,true,false,TeamMember,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamRole,,,Case Team Member Role,Case Team Member Role,true,true,false,false,TeamRole,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamTemplate,,,Predefined Case Team,Predefined Case Team,true,true,true,false,TeamTemplate,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamTemplateMember,,,Predefined Case Team Member,Predefined Case Team Member,true,true,true,false,TeamTemplateMember,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamTemplateRecord,,,Predefined Case Team Record,Predefined Case Team Record,true,false,true,false,TeamTemplateRecord,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CategoryData,,02o,Category Data,Category Data,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CategoryNode,,02n,Category Node,Category Nodes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ChatRetirementRdyMetrics,,8JY,Chat Retirement Readiness Metrics,Chat Retirement Readiness Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ChatterActivity,true,0ca,Chatter Activity,Chatter Activity,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
ChatterExtension,,0MY,Extension,Extensions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ChatterExtensionConfig,,0Ob,Chatter Extension Configuration,Chatter Extension Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CodeBuilder__Alert__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeBuilder__ApiVersion__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeBuilder__SessionData__c,true,a4s,SessionData,SessionData,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
CodeBuilder__Workspace__c,true,a4t,Environment,Environments,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
CollaborationGroup,true,0F9,Group,Groups,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,NetworkId,true,false,true,true,false,,true,true,
CollaborationGroupMember,true,0FB,Group Member,Group Members,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,NetworkId,true,true,true,false,false,,,true,
CollaborationGroupMemberRequest,,0I5,Group Member Request,Group Member Requests,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CollaborationGroupRecord,,0Aa,Group Record,Group Records,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,NetworkId,true,true,true,false,true,,,true,
CollaborationInvitation,,0H1,Chatter Invitation,Chatter Invitations,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CollaborationRoom,,9CR,Collaboration Room,Collaboration Rooms,true,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
ColorDefinition,,05k,Color Definition,Color Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
CombinedAttachment,,,Note, Attachment, Google Doc And File,Notes, Attachments, Google Docs And Files,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
CommSubscription,true,0Xl,Communication Subscription,Communication Subscriptions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CommSubscriptionChannelType,true,0eB,Communication Subscription Channel Type,Communication Subscription Channel Types,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CommSubscriptionConsent,true,0dY,Communication Subscription Consent,Communication Subscription Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CommSubscriptionTiming,true,0al,Communication Subscription Timing,Communication Subscription Timings,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Community,,09a,Zone,Zones,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConferenceNumber,,0Ah,Conference Number,Conference Numbers,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ConnectedApplication,,0H4,Connected App,Connected Apps,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConsumptionRate,true,0Mo,Consumption Rate,Consumption Rates,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
ConsumptionSchedule,true,0Mh,Consumption Schedule,Consumption Schedules,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Contact,true,003,Contact,Contacts,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,true,true,,true,true,true,true,true,,true,true,
ContactPointAddress,true,8lW,Contact Point Address,Contact Point Addresses,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointConsent,true,0ZX,Contact Point Consent,Contact Point Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointEmail,true,9Vl,Contact Point Email,Contact Point Emails,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointPhone,true,0Ow,Contact Point Phone,Contact Point Phones,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointTypeConsent,true,0ZY,Contact Point Type Consent,Contact Point Type Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactRequest,true,0Tz,Contact Request,Contact Requests,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
ContentAsset,,03S,Asset File,Asset Files,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentBody,,05T,Content Body,Content Bodies,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
ContentDistribution,,05D,Content Delivery,Content Deliveries,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,true,,,true,
ContentDistributionView,,05H,Content Delivery View,Content Delivery Views,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentDocument,,069,Content Document,Content Documents,false,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,false,true,true,true,,,true,
ContentDocumentLink,,06A,Content Document Link,Content Document Link,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,true,
ContentDocumentSubscription,,057,Content Document Subscription,Content Document Subscriptions,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentFolder,,07H,Content Folder,Content Folders,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ContentFolderItem,,,Content Folder Item,Content Folder Items,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
